cluster_id,label,cluster_size,split
neg_7075,0,2,train
neg_7076,0,1,train
neg_7077,0,3,train
neg_7078,0,1,train
neg_7079,0,1,train
neg_708,0,1,train
neg_7080,0,1,val
neg_7081,0,1,test
neg_7082,0,1,train
neg_7083,0,1,test
neg_7084,0,1,train
neg_7085,0,1,train
neg_7086,0,3,val
neg_7087,0,1,train
neg_7088,0,1,val
neg_7089,0,1,train
neg_709,0,1,train
neg_7090,0,1,train
neg_7091,0,1,train
neg_7092,0,1,val
neg_7093,0,1,train
neg_7094,0,2,train
neg_7095,0,2,train
neg_7096,0,1,train
neg_7097,0,1,train
neg_7098,0,1,train
neg_7099,0,2,train
neg_71,0,1,val
neg_710,0,1,test
neg_7100,0,1,train
neg_7101,0,1,train
neg_7102,0,1,train
neg_7103,0,1,train
neg_7104,0,1,test
neg_7105,0,1,train
neg_7106,0,1,train
neg_7107,0,1,train
neg_7108,0,1,train
neg_7109,0,1,train
neg_711,0,1,train
neg_7110,0,1,train
neg_7111,0,2,train
neg_7112,0,1,train
neg_7113,0,3,train
neg_7114,0,1,train
neg_7115,0,1,train
neg_7116,0,1,train
neg_7117,0,2,train
neg_7118,0,1,train
neg_7119,0,1,train
neg_712,0,1,val
neg_7120,0,1,train
neg_7121,0,2,test
neg_7122,0,1,train
neg_7123,0,1,train
neg_7124,0,1,train
neg_7125,0,1,train
neg_7126,0,1,train
neg_7127,0,1,train
neg_7128,0,1,test
neg_7129,0,1,train
neg_713,0,1,train
neg_7130,0,1,train
neg_7131,0,1,train
neg_7132,0,1,train
neg_7133,0,1,train
neg_7134,0,1,train
neg_7135,0,1,train
neg_7136,0,1,train
neg_7137,0,1,train
neg_7138,0,1,train
neg_7139,0,4,train
neg_714,0,1,train
neg_7140,0,1,train
neg_7141,0,1,train
neg_7142,0,1,test
neg_7143,0,1,train
neg_7144,0,1,train
neg_7145,0,1,val
neg_7146,0,1,train
neg_7147,0,1,train
neg_7148,0,2,test
neg_7149,0,1,train
neg_715,0,1,val
neg_7150,0,1,train
neg_7151,0,2,train
neg_7152,0,1,val
neg_7153,0,1,train
neg_7154,0,1,train
neg_7155,0,1,val
neg_7156,0,1,train
neg_7157,0,4,test
neg_7158,0,2,val
neg_7159,0,1,val
neg_716,0,1,train
neg_7160,0,1,test
neg_7161,0,1,test
neg_7162,0,1,val
neg_7163,0,2,train
neg_7164,0,1,train
neg_7165,0,1,train
neg_7166,0,2,val
neg_7167,0,1,train
neg_7168,0,1,train
neg_7169,0,1,test
neg_717,0,1,train
neg_7170,0,1,train
neg_7171,0,1,train
neg_7172,0,1,train
neg_7173,0,1,train
neg_7174,0,1,val
neg_7175,0,1,train
neg_7176,0,1,train
neg_7177,0,1,train
neg_7178,0,1,test
neg_7179,0,1,train
neg_718,0,1,train
neg_7180,0,1,train
neg_7181,0,1,val
neg_7182,0,1,val
neg_7183,0,1,val
neg_7184,0,1,train
neg_7185,0,1,train
neg_7186,0,1,train
neg_7187,0,1,train
neg_7188,0,1,train
neg_7189,0,2,train
neg_719,0,1,train
neg_7190,0,1,train
neg_7191,0,1,test
neg_7192,0,1,train
neg_7193,0,1,train
neg_7194,0,1,train
neg_7195,0,1,test
neg_7196,0,1,train
neg_7197,0,2,train
neg_7198,0,1,train
neg_7199,0,1,train
neg_72,0,1,train
neg_720,0,1,train
neg_7200,0,1,train
neg_7201,0,1,val
neg_7202,0,1,train
neg_7203,0,1,train
neg_7204,0,1,train
neg_7205,0,1,train
neg_7206,0,1,test
neg_7207,0,1,train
neg_7208,0,1,train
neg_7209,0,1,train
neg_721,0,1,train
neg_7210,0,1,train
neg_7211,0,1,val
neg_7212,0,1,test
neg_7213,0,1,train
neg_7214,0,1,train
neg_7215,0,1,train
neg_7216,0,3,train
neg_7217,0,1,train
neg_7218,0,1,val
neg_7219,0,1,train
neg_722,0,1,train
neg_7220,0,1,train
neg_7221,0,1,train
neg_7222,0,1,train
neg_7223,0,1,train
neg_7224,0,1,train
neg_7225,0,1,val
neg_7226,0,1,val
neg_7227,0,1,train
neg_7228,0,1,train
neg_7229,0,1,test
neg_723,0,1,train
neg_7230,0,1,train
neg_7231,0,1,train
neg_7232,0,1,train
neg_7233,0,1,train
neg_7234,0,1,train
neg_7235,0,1,train
neg_7236,0,1,train
neg_7237,0,1,train
neg_7238,0,1,train
neg_7239,0,1,test
neg_724,0,2,test
neg_7240,0,1,train
neg_7241,0,1,train
neg_7242,0,1,val
neg_7243,0,1,train
neg_7244,0,1,train
neg_7245,0,1,train
neg_7246,0,1,train
neg_7247,0,1,train
neg_7248,0,1,train
neg_7249,0,1,train
neg_725,0,1,test
neg_7250,0,1,test
neg_7251,0,1,train
neg_7252,0,1,train
neg_7253,0,1,train
neg_7254,0,1,train
neg_7255,0,1,train
neg_7256,0,1,test
neg_7257,0,1,train
neg_7258,0,1,train
neg_7259,0,1,test
neg_726,0,1,train
neg_7260,0,1,test
neg_7261,0,1,train
neg_7262,0,1,train
neg_7263,0,1,train
neg_7264,0,1,train
neg_7265,0,1,train
neg_7266,0,1,train
neg_7267,0,1,train
neg_7268,0,1,train
neg_7269,0,1,train
neg_727,0,1,train
neg_7270,0,1,train
neg_7271,0,1,train
neg_7272,0,1,train
neg_7273,0,1,train
neg_7274,0,1,train
neg_7275,0,1,train
neg_7276,0,1,train
neg_7277,0,1,train
neg_7278,0,1,train
neg_7279,0,1,val
neg_728,0,1,train
neg_7280,0,1,train
neg_7281,0,1,train
neg_7282,0,1,train
neg_7283,0,1,val
neg_7284,0,1,train
neg_7285,0,1,val
neg_7286,0,1,train
neg_7287,0,1,train
neg_7288,0,1,train
neg_7289,0,1,train
neg_729,0,1,val
neg_7290,0,1,train
neg_7291,0,1,train
neg_7292,0,1,test
neg_7293,0,1,test
neg_7294,0,1,train
neg_7295,0,1,train
neg_7296,0,1,train
neg_7297,0,1,val
neg_7298,0,1,train
neg_7299,0,1,train
neg_73,0,1,train
neg_730,0,1,train
neg_7300,0,1,test
neg_7301,0,1,train
neg_7302,0,1,val
neg_7303,0,1,val
neg_7304,0,1,train
neg_7305,0,1,test
neg_7306,0,1,train
neg_7307,0,1,train
neg_7308,0,1,train
neg_7309,0,1,train
neg_731,0,1,val
neg_7310,0,1,train
neg_7311,0,1,val
neg_7312,0,1,train
neg_7313,0,1,train
neg_7314,0,1,val
neg_7315,0,1,train
neg_7316,0,1,test
neg_7317,0,1,val
neg_7318,0,1,train
neg_7319,0,1,train
neg_732,0,1,test
neg_7320,0,1,train
neg_7321,0,1,test
neg_7322,0,1,train
neg_7323,0,1,train
neg_7324,0,1,val
neg_7325,0,1,test
neg_7326,0,1,train
neg_7327,0,1,val
neg_7328,0,1,train
neg_7329,0,1,val
neg_733,0,1,train
neg_7330,0,1,train
neg_7331,0,1,val
neg_7332,0,1,train
neg_7333,0,1,train
neg_7334,0,1,train
neg_7335,0,1,train
neg_7336,0,1,train
neg_7337,0,1,train
neg_7338,0,1,train
neg_7339,0,1,train
neg_734,0,1,test
neg_7340,0,1,train
neg_7341,0,1,train
neg_7342,0,1,train
neg_7343,0,1,test
neg_7344,0,1,train
neg_7345,0,1,train
neg_7346,0,1,train
neg_7347,0,1,train
neg_7348,0,1,test
neg_7349,0,1,val
neg_735,0,1,val
neg_7350,0,1,train
neg_7351,0,1,train
neg_7352,0,1,train
neg_7353,0,1,train
neg_7354,0,1,train
neg_7355,0,1,train
neg_7356,0,1,test
neg_7357,0,1,train
neg_7358,0,1,test
neg_7359,0,1,train
neg_736,0,1,train
neg_7360,0,1,train
neg_7361,0,1,train
neg_7362,0,1,train
neg_7363,0,1,test
neg_7364,0,1,train
neg_7365,0,1,train
neg_7366,0,1,val
neg_7367,0,1,train
neg_7368,0,1,train
neg_7369,0,1,train
neg_737,0,1,train
neg_7370,0,1,val
neg_7371,0,1,train
neg_7372,0,1,val
neg_7373,0,1,train
neg_7374,0,1,train
neg_7375,0,1,train
neg_7376,0,1,train
neg_7377,0,1,train
neg_7378,0,1,train
neg_7379,0,1,train
neg_738,0,1,train
neg_7380,0,1,train
neg_7381,0,1,train
neg_7382,0,1,val
neg_7383,0,1,test
neg_7384,0,1,test
neg_7385,0,1,val
neg_7386,0,1,test
neg_7387,0,1,train
neg_7388,0,1,train
neg_7389,0,1,val
neg_739,0,1,val
neg_7390,0,1,train
neg_7391,0,1,train
neg_7392,0,1,test
neg_7393,0,1,train
neg_7394,0,1,train
neg_7395,0,1,train
neg_7396,0,1,train
neg_7397,0,1,train
neg_7398,0,1,train
neg_7399,0,1,train
neg_74,0,1,train
neg_740,0,1,train
neg_7400,0,1,train
neg_7401,0,1,train
neg_7402,0,1,train
neg_7403,0,1,train
neg_7404,0,1,train
neg_7405,0,1,train
neg_7406,0,1,train
neg_7407,0,1,train
neg_7408,0,1,train
neg_7409,0,1,val
neg_741,0,1,train
neg_7410,0,1,train
neg_7411,0,1,train
neg_7412,0,1,train
neg_7413,0,1,train
neg_7414,0,1,test
neg_7415,0,1,train
neg_7416,0,1,train
neg_7417,0,1,train
neg_7418,0,1,train
neg_7419,0,1,train
neg_742,0,1,train
neg_7420,0,1,train
neg_7421,0,1,train
neg_7422,0,1,train
neg_7423,0,1,train
neg_7424,0,1,train
neg_7425,0,1,train
neg_7426,0,1,train
neg_7427,0,1,train
neg_7428,0,1,train
neg_7429,0,1,train
neg_743,0,1,train
neg_7430,0,1,train
neg_7431,0,1,train
neg_7432,0,1,train
neg_7433,0,1,train
neg_7434,0,1,test
neg_7435,0,1,train
neg_7436,0,1,train
neg_7437,0,1,train
neg_7438,0,1,test
neg_7439,0,1,train
neg_744,0,1,val
neg_7440,0,1,train
neg_7441,0,1,train
neg_7442,0,1,val
neg_7443,0,1,train
neg_7444,0,1,train
neg_7445,0,1,train
neg_7446,0,1,train
neg_7447,0,1,val
neg_7448,0,1,val
neg_7449,0,1,train
neg_745,0,1,train
neg_7450,0,1,train
neg_7451,0,1,train
neg_7452,0,1,train
neg_7453,0,1,train
neg_7454,0,1,train
neg_7455,0,1,test
neg_7456,0,1,train
neg_7457,0,1,train
neg_7458,0,1,train
neg_7459,0,1,train
neg_746,0,1,train
neg_7460,0,1,train
neg_7461,0,1,train
neg_7462,0,1,train
neg_7463,0,1,train
neg_7464,0,1,test
neg_7465,0,1,train
neg_7466,0,1,train
neg_7467,0,1,val
neg_7468,0,1,val
neg_7469,0,1,train
neg_747,0,1,train
neg_7470,0,1,train
neg_7471,0,1,train
neg_7472,0,1,train
neg_7473,0,1,val
neg_7474,0,1,train
neg_7475,0,1,train
neg_7476,0,1,train
neg_7477,0,1,test
neg_7478,0,1,train
neg_7479,0,1,train
neg_748,0,1,train
neg_7480,0,1,train
neg_7481,0,1,train
neg_7482,0,1,train
neg_7483,0,1,val
neg_7484,0,1,train
neg_7485,0,1,train
neg_7486,0,1,train
neg_7487,0,1,test
neg_7488,0,1,train
neg_7489,0,1,train
neg_749,0,1,test
neg_7490,0,1,train
neg_7491,0,1,val
neg_7492,0,1,train
neg_7493,0,1,train
neg_7494,0,1,val
neg_7495,0,1,test
neg_7496,0,1,train
neg_7497,0,1,train
neg_7498,0,1,train
neg_7499,0,1,val
neg_75,0,1,train
neg_750,0,1,train
neg_7500,0,1,train
neg_7501,0,1,train
neg_7502,0,1,train
neg_7503,0,1,train
neg_7504,0,1,train
neg_7505,0,1,test
neg_7506,0,1,train
neg_7507,0,1,train
neg_7508,0,1,train
neg_7509,0,1,train
neg_751,0,1,train
neg_7510,0,1,test
neg_7511,0,1,train
neg_7512,0,1,test
neg_7513,0,1,train
neg_7514,0,1,train
neg_7515,0,1,train
neg_7516,0,1,train
neg_7517,0,1,train
neg_7518,0,1,train
neg_7519,0,1,train
neg_752,0,1,train
neg_7520,0,1,train
neg_7521,0,1,train
neg_7522,0,1,train
neg_7523,0,1,train
neg_7524,0,1,train
neg_7525,0,1,train
neg_7526,0,1,test
neg_7527,0,1,train
neg_7528,0,1,train
neg_7529,0,1,train
neg_753,0,1,train
neg_7530,0,1,train
neg_7531,0,1,train
neg_7532,0,1,train
neg_7533,0,1,train
neg_7534,0,1,train
neg_7535,0,1,train
neg_7536,0,1,train
neg_7537,0,1,val
neg_7538,0,1,train
neg_7539,0,1,train
neg_754,0,1,test
neg_7540,0,1,train
neg_7541,0,1,train
neg_7542,0,1,train
neg_7543,0,1,train
neg_7544,0,1,test
neg_7545,0,1,train
neg_7546,0,1,train
neg_7547,0,1,test
neg_7548,0,1,train
neg_7549,0,1,val
neg_755,0,3,train
neg_7550,0,1,train
neg_7551,0,1,train
neg_7552,0,1,val
neg_7553,0,1,test
neg_7554,0,1,train
neg_7555,0,1,test
neg_7556,0,1,train
neg_7557,0,1,test
neg_7558,0,1,train
neg_7559,0,1,test
neg_756,0,1,train
neg_7560,0,1,val
neg_7561,0,1,train
neg_7562,0,1,val
neg_7563,0,1,train
neg_7564,0,1,train
neg_7565,0,1,train
neg_7566,0,1,train
neg_7567,0,1,train
neg_7568,0,1,val
neg_7569,0,1,train
neg_757,0,1,train
neg_7570,0,1,train
neg_7571,0,1,train
neg_7572,0,1,train
neg_7573,0,1,train
neg_7574,0,1,train
neg_7575,0,1,train
neg_7576,0,1,train
neg_7577,0,1,test
neg_7578,0,1,test
neg_7579,0,1,train
neg_758,0,1,train
neg_7580,0,1,train
neg_7581,0,1,train
neg_7582,0,1,train
neg_7583,0,1,train
neg_7584,0,1,val
neg_7585,0,1,train
neg_7586,0,1,train
neg_7587,0,1,train
neg_7588,0,1,train
neg_7589,0,1,val
neg_759,0,1,train
neg_7590,0,1,train
neg_7591,0,1,train
neg_7592,0,1,train
neg_7593,0,1,train
neg_7594,0,1,val
neg_7595,0,1,train
neg_7596,0,1,train
neg_7597,0,1,train
neg_7598,0,1,train
neg_7599,0,1,train
neg_76,0,1,test
neg_760,0,1,train
neg_7600,0,1,train
neg_7601,0,1,train
neg_7602,0,1,test
neg_7603,0,1,train
neg_7604,0,1,train
neg_7605,0,1,train
neg_7606,0,1,train
neg_7607,0,1,train
neg_7608,0,1,train
neg_7609,0,1,train
neg_761,0,1,train
neg_7610,0,1,train
neg_7611,0,1,val
neg_7612,0,1,train
neg_7613,0,1,train
neg_7614,0,1,train
neg_762,0,1,train
neg_763,0,1,train
neg_764,0,1,train
neg_765,0,1,val
neg_766,0,1,train
neg_767,0,1,train
neg_768,0,1,train
neg_769,0,1,train
neg_77,0,1,train
neg_770,0,1,test
neg_771,0,1,train
neg_772,0,1,val
neg_773,0,1,train
neg_774,0,1,train
neg_775,0,1,train
neg_776,0,1,train
neg_777,0,1,train
neg_778,0,1,train
neg_779,0,1,train
neg_78,0,1,val
neg_780,0,1,train
neg_781,0,1,train
neg_782,0,1,train
neg_783,0,1,train
neg_784,0,1,train
neg_785,0,1,train
neg_786,0,1,train
neg_787,0,1,train
neg_788,0,1,train
neg_789,0,1,train
neg_79,0,1,train
neg_790,0,1,train
neg_791,0,1,train
neg_792,0,1,train
neg_793,0,1,train
neg_794,0,1,train
neg_795,0,1,val
neg_796,0,1,train
neg_797,0,1,train
neg_798,0,1,train
neg_799,0,1,test
neg_8,0,1,val
neg_80,0,1,train
neg_800,0,1,test
neg_801,0,1,train
neg_802,0,1,train
neg_803,0,1,train
neg_804,0,1,train
neg_805,0,1,train
neg_806,0,1,train
neg_807,0,1,val
neg_808,0,1,train
neg_809,0,1,train
neg_81,0,1,train
neg_810,0,1,train
neg_811,0,1,test
neg_812,0,1,train
neg_813,0,1,train
neg_814,0,1,val
neg_815,0,1,train
neg_816,0,1,train
neg_817,0,1,train
neg_818,0,1,train
neg_819,0,1,train
neg_82,0,1,train
neg_820,0,1,train
neg_821,0,1,train
neg_822,0,1,train
neg_823,0,1,train
neg_824,0,1,train
neg_825,0,1,train
neg_826,0,1,val
neg_827,0,1,val
neg_828,0,1,train
neg_829,0,1,train
neg_83,0,1,val
neg_830,0,1,train
neg_831,0,1,val
neg_832,0,1,val
neg_833,0,1,train
neg_834,0,1,test
neg_835,0,1,train
neg_836,0,1,train
neg_837,0,1,test
neg_838,0,1,train
neg_839,0,1,train
neg_84,0,1,train
neg_840,0,1,train
neg_841,0,1,train
neg_842,0,1,train
neg_843,0,1,train
neg_844,0,1,train
neg_845,0,1,train
neg_846,0,1,train
neg_847,0,1,train
neg_848,0,1,train
neg_849,0,1,train
neg_85,0,1,train
neg_850,0,1,train
neg_851,0,1,val
neg_852,0,1,train
neg_853,0,1,train
neg_854,0,1,train
neg_855,0,1,train
neg_856,0,1,train
neg_857,0,1,train
neg_858,0,1,train
neg_859,0,1,train
neg_86,0,1,train
neg_860,0,1,train
neg_861,0,1,train
neg_862,0,1,test
neg_863,0,1,train
neg_864,0,1,train
neg_865,0,1,train
neg_866,0,1,train
neg_867,0,1,train
neg_868,0,1,train
neg_869,0,1,train
neg_87,0,1,test
neg_870,0,1,train
neg_871,0,1,train
neg_872,0,1,train
neg_873,0,1,train
neg_874,0,1,train
neg_875,0,1,train
neg_876,0,1,train
neg_877,0,1,train
neg_878,0,1,val
neg_879,0,1,train
neg_88,0,1,test
neg_880,0,1,train
neg_881,0,1,train
neg_882,0,1,train
neg_883,0,1,train
neg_884,0,1,train
neg_885,0,1,test
neg_886,0,1,train
neg_887,0,1,train
neg_888,0,1,train
neg_889,0,1,train
neg_89,0,1,train
neg_890,0,1,train
neg_891,0,1,train
neg_892,0,1,train
neg_893,0,1,train
neg_894,0,1,train
neg_895,0,1,val
neg_896,0,1,test
neg_897,0,1,train
neg_898,0,1,train
neg_899,0,1,train
neg_9,0,1,test
neg_90,0,1,train
neg_900,0,1,train
neg_901,0,1,val
neg_902,0,1,train
neg_903,0,1,train
neg_904,0,1,train
neg_905,0,1,train
neg_906,0,1,train
neg_907,0,1,train
neg_908,0,1,train
neg_909,0,1,train
neg_91,0,1,train
neg_910,0,1,train
neg_911,0,1,train
neg_912,0,1,train
neg_913,0,1,train
neg_914,0,1,val
neg_915,0,1,train
neg_916,0,1,train
neg_917,0,1,train
neg_918,0,1,train
neg_919,0,1,train
neg_92,0,1,train
neg_920,0,1,train
neg_921,0,1,train
neg_922,0,1,train
neg_923,0,1,train
neg_924,0,1,train
neg_925,0,1,train
neg_926,0,1,train
neg_927,0,1,train
neg_928,0,1,train
neg_929,0,1,val
neg_93,0,1,train
neg_930,0,1,train
neg_931,0,1,train
neg_932,0,1,train
neg_933,0,1,train
neg_934,0,1,train
neg_935,0,1,train
neg_936,0,1,train
neg_937,0,1,val
neg_938,0,1,train
neg_939,0,1,train
neg_94,0,1,train
neg_940,0,1,test
neg_941,0,1,train
neg_942,0,1,train
neg_943,0,1,train
neg_944,0,1,train
neg_945,0,1,test
neg_946,0,1,val
neg_947,0,1,train
neg_948,0,1,test
neg_949,0,1,train
neg_95,0,1,test
neg_950,0,1,train
neg_951,0,1,train
neg_952,0,1,train
neg_953,0,1,test
neg_954,0,1,train
neg_955,0,1,train
neg_956,0,1,test
neg_957,0,1,train
neg_958,0,1,train
neg_959,0,1,train
neg_96,0,1,train
neg_960,0,1,test
neg_961,0,1,val
neg_962,0,1,train
neg_963,0,1,train
neg_964,0,1,test
neg_965,0,1,train
neg_966,0,1,test
neg_967,0,1,train
neg_968,0,1,val
neg_969,0,1,train
neg_97,0,1,train
neg_970,0,1,train
neg_971,0,1,val
neg_972,0,1,val
neg_973,0,1,train
neg_974,0,1,train
neg_975,0,1,train
neg_976,0,1,train
neg_977,0,1,train
neg_978,0,1,train
neg_979,0,1,train
neg_98,0,1,train
neg_980,0,1,train
neg_981,0,1,test
neg_982,0,1,test
neg_983,0,1,train
neg_984,0,1,test
neg_985,0,1,train
neg_986,0,1,train
neg_987,0,1,val
neg_988,0,1,train
neg_989,0,1,train
neg_99,0,1,train
neg_990,0,1,train
neg_991,0,1,train
neg_992,0,1,train
neg_993,0,1,train
neg_994,0,1,train
neg_995,0,1,train
neg_996,0,1,train
neg_997,0,1,train
neg_998,0,1,train
neg_999,0,1,train
pos_0,1,1,train
pos_1,1,1,train
pos_10,1,1,train
pos_100,1,1,train
pos_1000,1,1,val
pos_1001,1,1,train
pos_1002,1,1,train
pos_1003,1,1,train
pos_1004,1,1,test
pos_1005,1,1,train
pos_1006,1,1,train
pos_1007,1,1,train
pos_1008,1,1,train
pos_1009,1,2,train
pos_101,1,1,train
pos_1010,1,1,train
pos_1011,1,1,train
pos_1012,1,1,train
pos_1013,1,8,train
pos_1014,1,1,train
pos_1015,1,1,train
pos_1016,1,1,val
pos_1017,1,1,train
pos_1018,1,1,test
pos_1019,1,1,train
pos_102,1,1,train
pos_1020,1,1,test
pos_1021,1,1,train
pos_1022,1,1,train
pos_1023,1,2,train
pos_1024,1,2,train
pos_1025,1,6,train
pos_1026,1,2,train
pos_1027,1,1,train
pos_1028,1,1,train
pos_1029,1,1,train
pos_103,1,1,val
pos_1030,1,1,train
pos_1031,1,1,train
pos_1032,1,1,train
pos_1033,1,1,train
pos_1034,1,1,train
pos_1035,1,1,train
pos_1036,1,1,val
pos_1037,1,2,train
pos_1038,1,3,train
pos_1039,1,1,test
pos_104,1,1,train
pos_1040,1,1,train
pos_1041,1,1,val
pos_1042,1,1,train
pos_1043,1,1,train
pos_1044,1,1,train
pos_1045,1,1,train
pos_1046,1,1,train
pos_1047,1,1,train
pos_1048,1,2,train
pos_1049,1,1,train
pos_105,1,1,train
pos_1050,1,1,train
pos_1051,1,1,train
pos_1052,1,1,train
pos_1053,1,1,train
pos_1054,1,1,train
pos_1055,1,3,train
pos_1056,1,1,test
pos_1057,1,1,train
pos_1058,1,1,train
pos_1059,1,1,train
pos_106,1,1,train
pos_1060,1,1,train
pos_1061,1,1,train
pos_1062,1,1,train
pos_1063,1,1,train
pos_1064,1,1,train
pos_1065,1,1,train
pos_1066,1,1,train
pos_1067,1,1,train
pos_1068,1,1,train
pos_1069,1,1,train
pos_107,1,1,train
pos_1070,1,1,train
pos_1071,1,2,train
pos_1072,1,1,train
pos_1073,1,2,train
pos_1074,1,1,train
pos_1075,1,1,train
pos_1076,1,1,train
pos_1077,1,2,train
pos_1078,1,1,train
pos_1079,1,2,train
pos_108,1,1,train
pos_1080,1,1,train
pos_1081,1,1,train
pos_1082,1,1,val
pos_1083,1,1,train
pos_1084,1,1,train
pos_1085,1,1,val
pos_1086,1,1,train
pos_1087,1,1,train
pos_1088,1,1,train
pos_1089,1,1,train
pos_109,1,1,train
pos_1090,1,2,test
pos_1091,1,1,train
pos_1092,1,1,val
pos_1093,1,1,train
pos_1094,1,1,train
pos_1095,1,1,train
pos_1096,1,2,train
pos_1097,1,1,train
pos_1098,1,1,train
pos_1099,1,2,train
pos_11,1,1,train
pos_110,1,1,train
pos_1100,1,1,train
pos_1101,1,1,train
pos_1102,1,1,train
pos_1103,1,1,train
pos_1104,1,1,train
pos_1105,1,2,val
pos_1106,1,1,train
pos_1107,1,1,train
pos_1108,1,1,train
pos_1109,1,1,train
pos_111,1,1,train
pos_1110,1,1,train
pos_1111,1,1,train
pos_1112,1,1,train
pos_1113,1,1,val
pos_1114,1,1,train
pos_1115,1,1,val
pos_1116,1,1,train
pos_1117,1,1,train
pos_1118,1,1,train
pos_1119,1,2,train
pos_112,1,1,train
pos_1120,1,2,train
pos_1121,1,2,test
pos_1122,1,1,train
pos_1123,1,3,train
pos_1124,1,1,train
pos_1125,1,1,train
pos_1126,1,1,train
pos_1127,1,2,train
pos_1128,1,1,train
pos_1129,1,1,test
pos_113,1,1,train
pos_1130,1,1,train
pos_1131,1,1,train
pos_1132,1,1,train
pos_1133,1,1,test
pos_1134,1,1,train
pos_1135,1,1,train
pos_1136,1,1,train
pos_1137,1,1,train
pos_1138,1,1,val
pos_1139,1,1,train
pos_114,1,1,train
pos_1140,1,3,val
pos_1141,1,1,val
pos_1142,1,1,test
pos_1143,1,1,train
pos_1144,1,1,test
pos_1145,1,1,train
pos_1146,1,5,test
pos_1147,1,1,train
pos_1148,1,1,train
pos_1149,1,1,train
pos_115,1,1,train
pos_1150,1,1,train
pos_1151,1,1,test
pos_1152,1,1,train
pos_1153,1,1,train
pos_1154,1,1,train
pos_1155,1,5,test
pos_1156,1,2,train
pos_1157,1,1,train
pos_1158,1,1,train
pos_1159,1,1,train
pos_116,1,1,train
pos_1160,1,1,train
pos_1161,1,2,val
pos_1162,1,1,train
pos_1163,1,1,train
pos_1164,1,2,train
pos_1165,1,1,train
pos_1166,1,1,val
pos_1167,1,1,train
pos_1168,1,1,train
pos_1169,1,1,train
pos_117,1,1,train
pos_1170,1,3,train
pos_1171,1,1,train
pos_1172,1,1,train
pos_1173,1,2,train
pos_1174,1,1,test
pos_1175,1,5,train
pos_1176,1,1,val
pos_1177,1,1,train
pos_1178,1,2,train
pos_1179,1,1,train
pos_118,1,1,train
pos_1180,1,1,val
pos_1181,1,1,train
pos_1182,1,1,train
pos_1183,1,1,train
pos_1184,1,1,train
pos_1185,1,1,train
pos_1186,1,1,val
pos_1187,1,2,train
pos_1188,1,1,val
pos_1189,1,1,test
pos_119,1,1,train
pos_1190,1,1,train
pos_1191,1,1,train
pos_1192,1,1,train
pos_1193,1,1,train
pos_1194,1,1,val
pos_1195,1,1,train
pos_1196,1,1,train
pos_1197,1,1,train
pos_1198,1,1,val
pos_1199,1,1,train
pos_12,1,1,train
pos_120,1,1,val
pos_1200,1,1,test
pos_1201,1,1,train
pos_1202,1,1,train
pos_1203,1,1,train
pos_1204,1,1,train
pos_1205,1,1,test
pos_1206,1,2,train
pos_1207,1,1,train
pos_1208,1,1,train
pos_1209,1,1,train
pos_121,1,1,train
pos_1210,1,1,train
pos_1211,1,1,train
pos_1212,1,1,val
pos_1213,1,1,train
pos_1214,1,1,train
pos_1215,1,1,test
pos_1216,1,1,train
pos_1217,1,1,test
pos_1218,1,1,train
pos_1219,1,1,train
pos_122,1,1,train
pos_1220,1,2,train
pos_1221,1,1,train
pos_1222,1,6,train
pos_1223,1,15,val
pos_1224,1,1,test
pos_1225,1,1,train
pos_1226,1,1,test
pos_1227,1,2,train
pos_1228,1,1,train
pos_1229,1,1,train
pos_123,1,1,val
pos_1230,1,1,train
pos_1231,1,1,train
pos_1232,1,1,train
pos_1233,1,1,val
pos_1234,1,1,train
pos_1235,1,2,train
pos_1236,1,1,test
pos_1237,1,2,val
pos_1238,1,1,train
pos_1239,1,1,train
pos_124,1,1,train
pos_1240,1,1,train
pos_1241,1,1,train
pos_1242,1,1,train
pos_1243,1,1,train
pos_1244,1,1,train
pos_1245,1,1,train
pos_1246,1,1,test
pos_1247,1,1,test
pos_1248,1,1,train
pos_1249,1,2,train
pos_125,1,1,test
pos_1250,1,1,train
pos_1251,1,1,train
pos_1252,1,1,train
pos_1253,1,1,train
pos_1254,1,4,train
pos_1255,1,1,train
pos_1256,1,1,test
pos_1257,1,1,test
pos_1258,1,1,train
pos_1259,1,1,train
pos_126,1,1,train
pos_1260,1,1,test
pos_1261,1,1,train
pos_1262,1,1,train
pos_1263,1,1,train
pos_1264,1,1,train
pos_1265,1,1,train
pos_1266,1,1,train
pos_1267,1,4,train
pos_1268,1,1,train
pos_1269,1,2,train
pos_127,1,1,train
pos_1270,1,1,train
pos_1271,1,1,train
pos_1272,1,1,train
pos_1273,1,1,train
pos_1274,1,1,train
pos_1275,1,1,train
pos_1276,1,1,train
pos_1277,1,1,train
pos_1278,1,1,train
pos_1279,1,1,train
pos_128,1,1,train
pos_1280,1,2,test
pos_1281,1,1,train
pos_1282,1,3,train
pos_1283,1,1,train
pos_1284,1,1,train
pos_1285,1,1,val
pos_1286,1,1,train
pos_1287,1,1,train
pos_1288,1,1,train
pos_1289,1,1,train
pos_129,1,2,val
pos_1290,1,1,val
pos_1291,1,1,train
pos_1292,1,1,train
pos_1293,1,1,train
pos_1294,1,1,val
pos_1295,1,1,train
pos_1296,1,1,train
